ID, Assembly_file, length, num_contigs
jslp00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSLP00000000.fa,5029533,51
jslq00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR1314418_trimmed.contigs_velvet.fa,5006178,69
jslq00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSLQ00000000.fa,5200264,81
esc_ra7075aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR6816939_trimmed.contigs_velvet.fa,5371356,125
esc_ra7075aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ra7075aa_as.fasta,5391794,447
esc_pa0728aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa0728aa_as.fasta,5089400,67
esc_pa0727aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa0727aa_as.fasta,5089245,61
esc_ba5573aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba5573aa_as.fasta,5620810,425
38351_e01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/complete/38351_E01_contigs_pacbio.fa,4991010,4
esc_ga5819aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5819aa_as.fasta,5585913,376
esc_ga5818aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5818aa_as.fasta,5223519,345
esc_ga5817aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5817aa_as.fasta,5543988,399
esc_ga5816aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5816aa_as.fasta,5262915,324
esc_ga5815aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5815aa_as.fasta,5126914,392
jskl00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSKL00000000.fa,4877165,230
jskl00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR1314454_trimmed.contigs_velvet.fa,4842747,212
esc_sa2347aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7187895_trimmed.contigs_velvet.fa,5734498,1603
esc_sa2551aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7187891_trimmed.contigs_velvet.fa,5548137,192
esc_ha7975aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha7975aa_as.fasta,4722332,76
esc_ga5820aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga5820aa_as.fasta,5414930,403
esc_sa7076aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7407953_trimmed.contigs_velvet.fa,5545605,160
esc_sa7075aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7407952_trimmed.contigs_velvet.fa,5203325,161
esc_sa2446aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7191519_trimmed.contigs_velvet.fa,5204887,376
jskj00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR1314456_trimmed.contigs_velvet.fa,4597630,96
jskj00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSKJ00000000.fa,4688977,64
36005_d01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/complete/36005_D01_contigs_pacbio.fa,5529860,9
esc_ca4546aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca4546aa_as.fasta,5290560,310
srs1808088,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/assembly/SRR5034953_trimmed.contigs_velvet.fa,5300359,292
esc_ka0695aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka0695aa_as.fasta,5302622,362
esc_ka0695aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5034952_trimmed.contigs_velvet.fa,5299759,290
srs1808086,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5034951_trimmed.contigs_velvet.fa,5289127,426
esc_ka6855aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5034950_trimmed.contigs_velvet.fa,5297873,344
esc_ka6855aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka6855aa_as.fasta,5303043,376
jskm00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSKM00000000.fa,4972791,79
jskm00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR1314453_trimmed.contigs_velvet.fa,4983190,58
srs1810453,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5038906_trimmed.contigs_velvet.fa,5312694,167
esc_pa5557aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR6052993_trimmed.contigs_velvet.fa,5315191,203
esc_pa5557aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa5557aa_as.fasta,5353843,370
esc_aa8154aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_aa8154aa_as.fasta,5290682,206
srs2526940,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR6052995_trimmed.contigs_velvet.fa,5347428,1138
esc_pa5560aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR6052996_trimmed.contigs_velvet.fa,5384806,258
esc_pa5560aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa5560aa_as.fasta,5418156,363
esc_pa5561aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR6052997_trimmed.contigs_velvet.fa,5370370,144
esc_pa5561aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa5561aa_as.fasta,5392025,347
srs1808140,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5035024_trimmed.contigs_velvet.fa,4976183,74
esc_ka1480aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1480aa_as.fasta,5033553,160
esc_ka1480aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5035025_trimmed.contigs_velvet.fa,5030654,93
esc_ka1279aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5035021_trimmed.contigs_velvet.fa,5304529,188
esc_ka1279aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1279aa_as.fasta,5324319,299
esc_ka6843aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/assembly/SRR5035022_trimmed.contigs_velvet.fa,5251767,332
esc_ka6843aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka6843aa_as.fasta,5257240,148
srs1808139,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5035023_trimmed.contigs_velvet.fa,4456938,59
esc_sa3284aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7223072_trimmed.contigs_velvet.fa,5368793,120
esc_ha3298aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3773886_trimmed.contigs_velvet.fa,5433127,157
esc_ha3298aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha3298aa_as.fasta,5505720,443
esc_pa5474aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/assembly/SRR6052848_trimmed.contigs_velvet.fa,5576069,203
esc_pa5474aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa5474aa_as.fasta,5621174,420
srs2835563,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR6473356_trimmed.contigs_velvet.fa,5257568,214
esc_ja9329aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja9329aa_as.fasta,5371888,283
esc_ja9329aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5024321_trimmed.contigs_velvet.fa,5348501,173
srs3532560,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7505890_trimmed.contigs_velvet.fa,5500543,155
esc_ka1933aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5024326_trimmed.contigs_velvet.fa,5284445,132
esc_ka1933aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1933aa_as.fasta,5316770,351
esc_ja4371aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR4786225_trimmed.contigs_velvet.fa,5198711,464
esc_ja4371aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4371aa_as.fasta,5262098,159
esc_ja4372aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR4786227_trimmed.contigs_velvet.fa,5014315,442
esc_ja4372aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4372aa_as.fasta,5017076,209
esc_ja4651aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR4787800_trimmed.contigs_velvet.fa,5343868,216
esc_ja4651aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja4651aa_as.fasta,5263975,184
srs3779867,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7835545_trimmed.contigs_velvet.fa,5335295,158
srs3779866,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7835544_trimmed.contigs_velvet.fa,5543860,178
esc_ca4156aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca4156aa_as.fasta,5303232,332
srs3779869,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7835546_trimmed.contigs_velvet.fa,5363450,133
srs3779862,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7835541_trimmed.contigs_velvet.fa,5485138,216
39081_e01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/complete/39081_E01_contigs_pacbio.fa,5161203,7
esc_ga9076aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9076aa_as.fasta,5309865,183
esc_ga9076aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578156_trimmed.contigs_velvet.fa,5302870,111
esc_ga9077aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9077aa_as.fasta,5535697,466
esc_ga9077aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578157_trimmed.contigs_velvet.fa,5492928,339
esc_ga9074aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578154_trimmed.contigs_velvet.fa,4806873,339
esc_ga9074aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9074aa_as.fasta,4413913,434
esc_ga9075aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578155_trimmed.contigs_velvet.fa,4760380,517
esc_ga9075aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9075aa_as.fasta,4763733,420
esc_ca6187aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca6187aa_as.fasta,5101378,159
esc_ga9078aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578158_trimmed.contigs_velvet.fa,5218435,265
esc_ga9078aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9078aa_as.fasta,5244734,245
esc_ga9079aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR3578159_trimmed.contigs_velvet.fa,5005732,257
esc_ga9079aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ga9079aa_as.fasta,5034076,332
14937_6#7,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/14937_6#7.contigs_velvet.fa,5086286,97
esc_ca3724aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca3724aa_as.fasta,5324747,218
esc_pa9654aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_pa9654aa_as.fasta,5373759,427
esc_pa9654aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR6153876_trimmed.contigs_velvet.fa,5325461,361
11657_7#28,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#28.contigs_velvet.fa,5237170,78
esc_sa6151aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7291545_trimmed.contigs_velvet.fa,5347961,235
esc_sa5317aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7283677_trimmed.contigs_velvet.fa,5042891,93
esc_ka1148aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5033709_trimmed.contigs_velvet.fa,5319243,266
esc_ka1148aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1148aa_as.fasta,5300148,132
esc_ka1147aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/assembly/SRR5033708_trimmed.contigs_velvet.fa,5056738,184
esc_ka1147aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1147aa_as.fasta,5071007,278
esc_ka1146aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1146aa_as.fasta,5277100,211
esc_ka1146aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5033707_trimmed.contigs_velvet.fa,5291211,256
esc_ka1101aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5033706_trimmed.contigs_velvet.fa,5693163,1001
esc_ka1101aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka1101aa_as.fasta,5615644,255
esc_ka0889aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5033705_trimmed.contigs_velvet.fa,5243124,1240
esc_ka0889aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka0889aa_as.fasta,5212068,148
esc_ja5417aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/assembly/SRR5006393_trimmed.contigs_velvet.fa,5476297,159
esc_ja5417aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ja5417aa_as.fasta,5512697,449
38389_c01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/complete/38389_C01_contigs_pacbio.fa,5079799,2
esc_ba7450aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba7450aa_as.fasta,4947243,157
11657_7#21,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_7#21.contigs_velvet.fa,5162873,76
11657_7#21,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#21.contigs_velvet.fa,5162873,76
srs3528856,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7501140_trimmed.contigs_velvet.fa,11502627,454
11657_7#23,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11657_7#23.contigs_velvet.fa,5286335,103
11657_7#23,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#23.contigs_velvet.fa,5286335,103
esc_ia6446aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ia6446aa_as.fasta,5048868,199
srs3392066,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7276959_trimmed.contigs_velvet.fa,6230990,2822
jsqs00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/assembly/SRR1314268_trimmed.contigs_velvet.fa,4830250,78
jsqs00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/complete/JSQS00000000.fa,4945460,82
esc_sa5074aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7276955_trimmed.contigs_velvet.fa,5070026,194
esc_ka5292aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5017732_trimmed.contigs_velvet.fa,5519133,216
esc_ka5292aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ka5292aa_as.fasta,5552164,390
esc_sa5072aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7276950_trimmed.contigs_velvet.fa,5160283,230
esc_sa5073aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7276952_trimmed.contigs_velvet.fa,5489811,218
srs2140285,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5470261_trimmed.contigs_velvet.fa,5201857,1565
srs2140284,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5470260_trimmed.contigs_velvet.fa,4757871,73
esc_ma8889aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5470263_trimmed.contigs_velvet.fa,5654960,1668
esc_ma8889aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ma8889aa_as.fasta,5211829,178
esc_ma8891aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ma8891aa_as.fasta,5219633,208
esc_ma8891aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5470265_trimmed.contigs_velvet.fa,5201341,304
esc_sa6791aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7367417_trimmed.contigs_velvet.fa,5269024,225
esc_ma8892aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR5470266_trimmed.contigs_velvet.fa,5363233,120
esc_ma8892aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ma8892aa_as.fasta,5374050,247
srs3320391,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7187767_trimmed.contigs_velvet.fa,5400652,346
11658_7#26,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#26.contigs_velvet.fa,5182936,85
11658_7#26,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11658_7#26.contigs_velvet.fa,5182936,85
11679_7#49,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#49.contigs_velvet.fa,5204976,70
11679_7#48,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#48.contigs_velvet.fa,5028671,34
11679_7#47,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#47.contigs_velvet.fa,5298230,76
esc_sa7333aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7417185_trimmed.contigs_velvet.fa,5509156,240
11679_7#45,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#45.contigs_velvet.fa,5401979,166
11679_7#44,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#44.contigs_velvet.fa,5357279,132
11679_7#44,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_7#44.contigs_velvet.fa,5357279,132
11679_7#43,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#43.contigs_velvet.fa,5081896,77
11679_7#42,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/brodrick2017/11679_7#42.contigs_velvet.fa,5179083,73
11679_7#42,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#42.contigs_velvet.fa,5179083,73
srs3528663,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7500924_trimmed.contigs_velvet.fa,5474200,232
11679_7#40,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#40.contigs_velvet.fa,5152515,42
6753_7#18,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/6753_7#18.contigs_velvet.fa,4828548,132
6753_7#19,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/6753_7#19.contigs_velvet.fa,5041213,94
esc_la1461aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_la1461aa_as.fasta,5523043,235
6753_7#10,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/6753_7#10.contigs_velvet.fa,4905542,85
6753_7#13,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/6753_7#13.contigs_velvet.fa,4827398,152
6753_7#16,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/6753_7#16.contigs_velvet.fa,5048486,83
6753_7#17,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/etec/complete/6753_7#17.contigs_velvet.fa,4890048,91
esc_ba2157aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba2157aa_as.fasta,5400339,289
esc_ca4721aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca4721aa_as.fasta,5440665,287
esc_ba2297aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba2297aa_as.fasta,5370671,311
esc_ca7097aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca7097aa_as.fasta,5701346,306
esc_ha0472aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ha0472aa_as.fasta,5336432,351
esc_ba3984aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba3984aa_as.fasta,5379325,170
esc_ba3444aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/missing_and_added/assemblies/esc_ba3444aa_as.fa,5426329,206
esc_qa2314aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_qa2314aa_as.fasta,5396366,465
esc_ba0860aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ba0860aa_as.fasta,5372711,226
esc_aa9850aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_aa9850aa_as.fasta,5233588,172
esc_ca5254aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_ca5254aa_as.fasta,5301121,223
esc_qa3638aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/complete/esc_qa3638aa_as.fasta,4947852,103
esc_sa2301aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/assembly/SRR7187768_trimmed.contigs_velvet.fa,5356998,133
srs3532450,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/assembly/SRR7505776_trimmed.contigs_velvet.fa,5187388,2126
